Hora,Nome,ccu
24/04/2021 10:51,Tom Clancy's Rainbow Six Siege,106790
24/04/2021 11:21,Counter-Strike: Global Offensive,1102251
24/04/2021 11:21,Dota 2,657022
24/04/2021 11:21,PLAYERUNKNOWN'S BATTLEGROUNDS,404087
24/04/2021 11:21,Apex Legends,216264
24/04/2021 11:21,Grand Theft Auto V,143205
24/04/2021 11:21,Source SDK Base 2013 Multiplayer,133154
24/04/2021 11:21,NARAKA: BLADEPOINT Playtest,120130
24/04/2021 11:21,Tom Clancy's Rainbow Six Siege,109595
24/04/2021 11:51,Counter-Strike: Global Offensive,1093784
24/04/2021 11:51,Dota 2,660324
24/04/2021 11:51,PLAYERUNKNOWN'S BATTLEGROUNDS,387551
24/04/2021 11:51,Apex Legends,215946
24/04/2021 11:51,Grand Theft Auto V,141171
24/04/2021 11:51,Source SDK Base 2013 Multiplayer,138775
24/04/2021 11:51,NARAKA: BLADEPOINT Playtest,112161
24/04/2021 11:51,Tom Clancy's Rainbow Six Siege,109298
24/04/2021 12:21,Counter-Strike: Global Offensive,1051873
24/04/2021 12:21,Dota 2,652088
24/04/2021 12:21,PLAYERUNKNOWN'S BATTLEGROUNDS,350913
24/04/2021 12:21,Apex Legends,206530
24/04/2021 12:21,Source SDK Base 2013 Multiplayer,141788
24/04/2021 12:21,Grand Theft Auto V,135367
24/04/2021 12:21,Tom Clancy's Rainbow Six Siege,105141
24/04/2021 12:21,NARAKA: BLADEPOINT Playtest,105115
24/04/2021 12:51,Counter-Strike: Global Offensive,1020283
24/04/2021 12:51,Dota 2,638224
24/04/2021 12:51,PLAYERUNKNOWN'S BATTLEGROUNDS,308789
24/04/2021 12:51,Apex Legends,195190
24/04/2021 12:51,Source SDK Base 2013 Multiplayer,145660
24/04/2021 12:51,Grand Theft Auto V,127554
24/04/2021 12:51,Path of Exile,105917
24/04/2021 12:51,Tom Clancy's Rainbow Six Siege,99748
24/04/2021 13:21,Counter-Strike: Global Offensive,980466
24/04/2021 13:21,Dota 2,617381
24/04/2021 13:21,PLAYERUNKNOWN'S BATTLEGROUNDS,263538
24/04/2021 13:21,Apex Legends,181079
24/04/2021 13:21,Source SDK Base 2013 Multiplayer,148867
24/04/2021 13:21,Grand Theft Auto V,119427
24/04/2021 13:21,Path of Exile,107724
24/04/2021 13:21,Team Fortress 2,96245
24/04/2021 13:51,Counter-Strike: Global Offensive,946847
24/04/2021 13:51,Dota 2,594867
24/04/2021 13:51,PLAYERUNKNOWN'S BATTLEGROUNDS,222879
24/04/2021 13:51,Apex Legends,168391
24/04/2021 13:51,Source SDK Base 2013 Multiplayer,154101
24/04/2021 13:51,Grand Theft Auto V,112534
24/04/2021 13:51,Path of Exile,109283
24/04/2021 13:51,Rust,97637
24/04/2021 14:21,Counter-Strike: Global Offensive,944308
24/04/2021 14:21,Dota 2,581615
24/04/2021 14:21,PLAYERUNKNOWN'S BATTLEGROUNDS,199592
24/04/2021 14:21,Apex Legends,160649
24/04/2021 14:21,Source SDK Base 2013 Multiplayer,159511
24/04/2021 14:21,Path of Exile,110142
24/04/2021 14:21,Grand Theft Auto V,108375
24/04/2021 14:21,Rust,99976
24/04/2021 14:51,Counter-Strike: Global Offensive,959903
24/04/2021 14:51,Dota 2,569548
24/04/2021 14:51,PLAYERUNKNOWN'S BATTLEGROUNDS,179593
24/04/2021 14:51,Source SDK Base 2013 Multiplayer,166148
24/04/2021 14:51,Apex Legends,154470
24/04/2021 14:51,Path of Exile,111752
24/04/2021 14:51,Grand Theft Auto V,106211
24/04/2021 14:51,Rust,102334
24/04/2021 15:21,Counter-Strike: Global Offensive,974987
24/04/2021 15:21,Dota 2,555581
24/04/2021 15:21,Source SDK Base 2013 Multiplayer,172622
24/04/2021 15:21,PLAYERUNKNOWN'S BATTLEGROUNDS,159592
24/04/2021 15:21,Apex Legends,147001
24/04/2021 15:21,Path of Exile,113232
24/04/2021 15:21,Grand Theft Auto V,104386
24/04/2021 15:21,Rust,104054
24/04/2021 15:51,Counter-Strike: Global Offensive,999631
24/04/2021 15:51,Dota 2,545478
24/04/2021 15:51,Source SDK Base 2013 Multiplayer,177720
24/04/2021 15:51,PLAYERUNKNOWN'S BATTLEGROUNDS,149106
24/04/2021 15:51,Apex Legends,142998
24/04/2021 15:51,Path of Exile,114998
24/04/2021 15:51,Rust,105304
24/04/2021 15:51,Grand Theft Auto V,102961
24/04/2021 16:21,Counter-Strike: Global Offensive,1006385
24/04/2021 16:21,Dota 2,532735
24/04/2021 16:21,Source SDK Base 2013 Multiplayer,181852
24/04/2021 16:21,Apex Legends,138459
24/04/2021 16:21,PLAYERUNKNOWN'S BATTLEGROUNDS,138215
24/04/2021 16:21,Path of Exile,115706
24/04/2021 16:21,Rust,106030
24/04/2021 16:21,Grand Theft Auto V,101662
24/04/2021 16:51,Counter-Strike: Global Offensive,1013046
24/04/2021 16:51,Dota 2,519616
24/04/2021 16:51,Source SDK Base 2013 Multiplayer,188213
24/04/2021 16:51,Apex Legends,134480
24/04/2021 16:51,PLAYERUNKNOWN'S BATTLEGROUNDS,129583
24/04/2021 16:51,Path of Exile,116213
24/04/2021 16:51,Rust,105922
24/04/2021 16:51,Team Fortress 2,101499
24/04/2021 17:21,Counter-Strike: Global Offensive,994322
24/04/2021 17:21,Dota 2,500936
24/04/2021 17:21,Source SDK Base 2013 Multiplayer,189955
24/04/2021 17:21,Apex Legends,130956
24/04/2021 17:21,PLAYERUNKNOWN'S BATTLEGROUNDS,121582
24/04/2021 17:21,Path of Exile,115400
24/04/2021 17:21,Rust,105605
24/04/2021 17:21,Team Fortress 2,102051
24/04/2021 17:51,Counter-Strike: Global Offensive,965817
24/04/2021 17:51,Dota 2,478017
24/04/2021 17:51,Source SDK Base 2013 Multiplayer,189159
24/04/2021 17:51,Apex Legends,126801
24/04/2021 17:51,Path of Exile,113810
24/04/2021 17:51,PLAYERUNKNOWN'S BATTLEGROUNDS,113212
24/04/2021 17:51,Rust,104060
24/04/2021 17:51,Team Fortress 2,101775
24/04/2021 18:21,Counter-Strike: Global Offensive,906154
24/04/2021 18:21,Dota 2,451535
24/04/2021 18:21,Source SDK Base 2013 Multiplayer,184444
24/04/2021 18:21,Apex Legends,121147
24/04/2021 18:21,Path of Exile,111246
24/04/2021 18:21,PLAYERUNKNOWN'S BATTLEGROUNDS,104057
24/04/2021 18:21,Rust,101630
24/04/2021 18:21,Team Fortress 2,100291
24/04/2021 18:51,Counter-Strike: Global Offensive,842416
24/04/2021 18:51,Dota 2,426178
24/04/2021 18:51,Source SDK Base 2013 Multiplayer,180273
24/04/2021 18:51,Apex Legends,115363
24/04/2021 18:51,Path of Exile,106911
24/04/2021 18:51,Team Fortress 2,100350
24/04/2021 18:51,Rust,98541
24/04/2021 18:51,PLAYERUNKNOWN'S BATTLEGROUNDS,94829
24/04/2021 19:21,Counter-Strike: Global Offensive,769265
24/04/2021 19:21,Dota 2,396785
24/04/2021 19:21,Source SDK Base 2013 Multiplayer,171003
24/04/2021 19:21,Apex Legends,109000
24/04/2021 19:21,Path of Exile,101679
24/04/2021 19:21,Team Fortress 2,100687
24/04/2021 19:21,Rust,94618
24/04/2021 19:21,PLAYERUNKNOWN'S BATTLEGROUNDS,85024
24/04/2021 19:51,Counter-Strike: Global Offensive,702629
24/04/2021 19:51,Dota 2,369637
24/04/2021 19:51,Source SDK Base 2013 Multiplayer,162910
24/04/2021 19:51,Apex Legends,103782
24/04/2021 19:51,Team Fortress 2,100373
24/04/2021 19:51,Path of Exile,95953
24/04/2021 19:51,Rust,90515
24/04/2021 19:51,Valheim,77114
24/04/2021 20:21,Counter-Strike: Global Offensive,620606
24/04/2021 20:21,Dota 2,337211
24/04/2021 20:21,Source SDK Base 2013 Multiplayer,150548
24/04/2021 20:21,Team Fortress 2,99793
24/04/2021 20:21,Apex Legends,97931
24/04/2021 20:21,Path of Exile,88930
24/04/2021 20:21,Rust,85806
24/04/2021 20:21,Valheim,71349
24/04/2021 20:51,Counter-Strike: Global Offensive,574096
24/04/2021 20:51,Dota 2,319578
24/04/2021 20:51,Source SDK Base 2013 Multiplayer,143031
24/04/2021 20:51,Team Fortress 2,99672
24/04/2021 20:51,Apex Legends,95120
24/04/2021 20:51,Path of Exile,84268
24/04/2021 20:51,Rust,82859
24/04/2021 20:51,Valheim,68165
24/04/2021 21:21,Counter-Strike: Global Offensive,516625
24/04/2021 21:21,Dota 2,301081
24/04/2021 21:21,Source SDK Base 2013 Multiplayer,131840
24/04/2021 21:21,Team Fortress 2,98653
24/04/2021 21:21,Apex Legends,93240
24/04/2021 21:21,Rust,79555
24/04/2021 21:21,Path of Exile,79026
24/04/2021 21:21,Valheim,64984
24/04/2021 21:51,Counter-Strike: Global Offensive,481486
24/04/2021 21:51,Dota 2,290120
24/04/2021 21:51,Source SDK Base 2013 Multiplayer,122196
24/04/2021 21:51,Team Fortress 2,98989
24/04/2021 21:51,Apex Legends,94525
24/04/2021 21:51,Rust,76282
24/04/2021 21:51,Path of Exile,74107
24/04/2021 21:51,Valheim,62744
24/04/2021 22:21,Counter-Strike: Global Offensive,465891
24/04/2021 22:21,Dota 2,289306
24/04/2021 22:21,Source SDK Base 2013 Multiplayer,115291
24/04/2021 22:21,Team Fortress 2,99024
24/04/2021 22:21,Apex Legends,97337
24/04/2021 22:21,Rust,74407
24/04/2021 22:21,PLAYERUNKNOWN'S BATTLEGROUNDS,71267
24/04/2021 22:21,Path of Exile,71059
24/04/2021 22:51,Counter-Strike: Global Offensive,471412
24/04/2021 22:51,Dota 2,294348
24/04/2021 22:51,Source SDK Base 2013 Multiplayer,109598
24/04/2021 22:51,Apex Legends,102532
24/04/2021 22:51,Team Fortress 2,99212
24/04/2021 22:51,PLAYERUNKNOWN'S BATTLEGROUNDS,82704
24/04/2021 22:51,Rust,72849
24/04/2021 22:51,Path of Exile,68175
24/04/2021 23:21,Counter-Strike: Global Offensive,480219
24/04/2021 23:21,Dota 2,304952
24/04/2021 23:21,Apex Legends,109050
24/04/2021 23:21,Source SDK Base 2013 Multiplayer,103304
24/04/2021 23:21,Team Fortress 2,98839
24/04/2021 23:21,PLAYERUNKNOWN'S BATTLEGROUNDS,95593
24/04/2021 23:21,Rust,71280
24/04/2021 23:21,Path of Exile,65574
24/04/2021 23:51,Counter-Strike: Global Offensive,494597
24/04/2021 23:51,Dota 2,318057
24/04/2021 23:51,Apex Legends,115511
24/04/2021 23:51,PLAYERUNKNOWN'S BATTLEGROUNDS,108974
24/04/2021 23:51,Team Fortress 2,98656
24/04/2021 23:51,Source SDK Base 2013 Multiplayer,98443
24/04/2021 23:51,Rust,69865
24/04/2021 23:51,Grand Theft Auto V,69153
25/04/2021 00:21,Counter-Strike: Global Offensive,496531
25/04/2021 00:21,Dota 2,328050
25/04/2021 00:21,PLAYERUNKNOWN'S BATTLEGROUNDS,118929
25/04/2021 00:21,Apex Legends,118884
25/04/2021 00:21,Team Fortress 2,97653
25/04/2021 00:21,Source SDK Base 2013 Multiplayer,92822
25/04/2021 00:21,Grand Theft Auto V,71016
25/04/2021 00:21,Rust,68517
25/04/2021 00:51,Counter-Strike: Global Offensive,497400
25/04/2021 00:51,Dota 2,334469
25/04/2021 00:51,PLAYERUNKNOWN'S BATTLEGROUNDS,126990
25/04/2021 00:51,Apex Legends,122292
25/04/2021 00:51,Team Fortress 2,97266
25/04/2021 00:51,Source SDK Base 2013 Multiplayer,89293
25/04/2021 00:51,Grand Theft Auto V,72992
25/04/2021 00:51,Rust,67215
25/04/2021 01:21,Counter-Strike: Global Offensive,506494
25/04/2021 01:21,Dota 2,341999
25/04/2021 01:21,PLAYERUNKNOWN'S BATTLEGROUNDS,139249
25/04/2021 01:21,Apex Legends,127108
25/04/2021 01:21,Team Fortress 2,96480
25/04/2021 01:21,Source SDK Base 2013 Multiplayer,84270
25/04/2021 01:21,Grand Theft Auto V,75622
25/04/2021 01:21,Rust,65923
25/04/2021 01:51,Counter-Strike: Global Offensive,534906
25/04/2021 01:51,Dota 2,353761
25/04/2021 01:51,PLAYERUNKNOWN'S BATTLEGROUNDS,158436
25/04/2021 01:51,Apex Legends,134559
25/04/2021 01:51,Team Fortress 2,96117
25/04/2021 01:51,Source SDK Base 2013 Multiplayer,81670
25/04/2021 01:51,Grand Theft Auto V,80621
25/04/2021 01:51,NARAKA: BLADEPOINT Playtest,71484
25/04/2021 02:21,Counter-Strike: Global Offensive,541791
25/04/2021 02:21,Dota 2,361641
25/04/2021 02:21,PLAYERUNKNOWN'S BATTLEGROUNDS,177795
25/04/2021 02:21,Apex Legends,138498
25/04/2021 02:21,Team Fortress 2,94460
25/04/2021 02:21,Grand Theft Auto V,82561
25/04/2021 02:21,Source SDK Base 2013 Multiplayer,77325
25/04/2021 02:21,NARAKA: BLADEPOINT Playtest,75469
25/04/2021 02:51,Counter-Strike: Global Offensive,547233
25/04/2021 02:51,Dota 2,369449
25/04/2021 02:51,PLAYERUNKNOWN'S BATTLEGROUNDS,196742
25/04/2021 02:51,Apex Legends,141027
25/04/2021 02:51,Team Fortress 2,90346
25/04/2021 02:51,Grand Theft Auto V,82887
25/04/2021 02:51,NARAKA: BLADEPOINT Playtest,75999
25/04/2021 02:51,Source SDK Base 2013 Multiplayer,74606
25/04/2021 03:21,Counter-Strike: Global Offensive,558369
25/04/2021 03:21,Dota 2,379960
25/04/2021 03:21,PLAYERUNKNOWN'S BATTLEGROUNDS,214843
25/04/2021 03:21,Apex Legends,142149
25/04/2021 03:21,Team Fortress 2,89830
25/04/2021 03:21,Grand Theft Auto V,83287
25/04/2021 03:21,NARAKA: BLADEPOINT Playtest,76840
25/04/2021 03:21,Source SDK Base 2013 Multiplayer,71645
25/04/2021 03:51,Counter-Strike: Global Offensive,582649
25/04/2021 03:51,Dota 2,392605
25/04/2021 03:51,PLAYERUNKNOWN'S BATTLEGROUNDS,232178
25/04/2021 03:51,Apex Legends,143869
25/04/2021 03:51,Team Fortress 2,91066
25/04/2021 03:51,Grand Theft Auto V,85108
25/04/2021 03:51,NARAKA: BLADEPOINT Playtest,79008
25/04/2021 03:51,Source SDK Base 2013 Multiplayer,69909
25/04/2021 04:22,Counter-Strike: Global Offensive,609291
25/04/2021 04:22,Dota 2,406811
25/04/2021 04:22,PLAYERUNKNOWN'S BATTLEGROUNDS,245619
25/04/2021 04:22,Apex Legends,145121
25/04/2021 04:22,Team Fortress 2,91340
25/04/2021 04:22,Grand Theft Auto V,87623
25/04/2021 04:22,NARAKA: BLADEPOINT Playtest,80801
25/04/2021 04:22,Source SDK Base 2013 Multiplayer,68251
25/04/2021 04:52,Counter-Strike: Global Offensive,647457
25/04/2021 04:52,Dota 2,419517
25/04/2021 04:52,PLAYERUNKNOWN'S BATTLEGROUNDS,254107
25/04/2021 04:52,Apex Legends,146998
25/04/2021 04:52,Team Fortress 2,91444
25/04/2021 04:52,Grand Theft Auto V,90680
25/04/2021 04:52,NARAKA: BLADEPOINT Playtest,83061
25/04/2021 04:52,Source SDK Base 2013 Multiplayer,68572
25/04/2021 05:22,Counter-Strike: Global Offensive,686982
25/04/2021 05:22,Dota 2,428651
25/04/2021 05:22,PLAYERUNKNOWN'S BATTLEGROUNDS,258371
25/04/2021 05:22,Apex Legends,147652
25/04/2021 05:22,Grand Theft Auto V,94828
25/04/2021 05:22,Team Fortress 2,91225
25/04/2021 05:22,NARAKA: BLADEPOINT Playtest,86029
25/04/2021 05:22,Source SDK Base 2013 Multiplayer,69808
25/04/2021 05:52,Counter-Strike: Global Offensive,731186
25/04/2021 05:52,Dota 2,440336
25/04/2021 05:52,PLAYERUNKNOWN'S BATTLEGROUNDS,257690
25/04/2021 05:52,Apex Legends,148924
25/04/2021 05:52,Grand Theft Auto V,99523
25/04/2021 05:52,Team Fortress 2,91485
25/04/2021 05:52,NARAKA: BLADEPOINT Playtest,88039
25/04/2021 05:52,Source SDK Base 2013 Multiplayer,73221
25/04/2021 06:22,Counter-Strike: Global Offensive,762203
25/04/2021 06:22,Dota 2,448550
25/04/2021 06:22,PLAYERUNKNOWN'S BATTLEGROUNDS,252243
25/04/2021 06:22,Apex Legends,147056
25/04/2021 06:22,Grand Theft Auto V,102449
25/04/2021 06:22,Team Fortress 2,91705
25/04/2021 06:22,NARAKA: BLADEPOINT Playtest,87762
25/04/2021 06:22,Source SDK Base 2013 Multiplayer,77047
25/04/2021 06:52,Counter-Strike: Global Offensive,786411
25/04/2021 06:52,Dota 2,455583
25/04/2021 06:52,PLAYERUNKNOWN'S BATTLEGROUNDS,243059
25/04/2021 06:52,Apex Legends,144365
25/04/2021 06:52,Grand Theft Auto V,105363
25/04/2021 06:52,Team Fortress 2,92640
25/04/2021 06:52,NARAKA: BLADEPOINT Playtest,87169
25/04/2021 06:52,Source SDK Base 2013 Multiplayer,82196
25/04/2021 07:22,Counter-Strike: Global Offensive,809640
25/04/2021 07:22,Dota 2,464751
25/04/2021 07:22,PLAYERUNKNOWN'S BATTLEGROUNDS,236676
25/04/2021 07:22,Apex Legends,140679
25/04/2021 07:22,Grand Theft Auto V,108051
25/04/2021 07:22,Team Fortress 2,93302
25/04/2021 07:22,NARAKA: BLADEPOINT Playtest,89768
25/04/2021 07:22,Source SDK Base 2013 Multiplayer,87486
25/04/2021 07:52,Counter-Strike: Global Offensive,842774
25/04/2021 07:52,Dota 2,477537
25/04/2021 07:52,PLAYERUNKNOWN'S BATTLEGROUNDS,248018
25/04/2021 07:52,Apex Legends,142529
25/04/2021 07:52,Grand Theft Auto V,110934
25/04/2021 07:52,NARAKA: BLADEPOINT Playtest,95284
25/04/2021 07:52,Team Fortress 2,95118
25/04/2021 07:52,Source SDK Base 2013 Multiplayer,92591
25/04/2021 08:22,Counter-Strike: Global Offensive,887422
25/04/2021 08:22,Dota 2,492983
25/04/2021 08:22,PLAYERUNKNOWN'S BATTLEGROUNDS,272161
25/04/2021 08:22,Apex Legends,150437
25/04/2021 08:22,Grand Theft Auto V,115271
25/04/2021 08:22,NARAKA: BLADEPOINT Playtest,103150
25/04/2021 08:22,Source SDK Base 2013 Multiplayer,97380
25/04/2021 08:22,Team Fortress 2,95945
25/04/2021 08:52,Counter-Strike: Global Offensive,928223
25/04/2021 08:52,Dota 2,523124
25/04/2021 08:52,PLAYERUNKNOWN'S BATTLEGROUNDS,306923
25/04/2021 08:52,Apex Legends,163927
25/04/2021 08:52,Grand Theft Auto V,121018
25/04/2021 08:52,NARAKA: BLADEPOINT Playtest,113429
25/04/2021 08:52,Source SDK Base 2013 Multiplayer,104923
25/04/2021 08:52,Team Fortress 2,97461
25/04/2021 09:22,Counter-Strike: Global Offensive,980913
25/04/2021 09:22,Dota 2,556061
25/04/2021 09:22,PLAYERUNKNOWN'S BATTLEGROUNDS,345312
25/04/2021 09:22,Apex Legends,179316
25/04/2021 09:22,Grand Theft Auto V,126652
25/04/2021 09:22,NARAKA: BLADEPOINT Playtest,123369
25/04/2021 09:22,Source SDK Base 2013 Multiplayer,110967
25/04/2021 09:22,Team Fortress 2,98545
25/04/2021 09:52,Counter-Strike: Global Offensive,1034056
25/04/2021 09:52,Dota 2,587389
25/04/2021 09:52,PLAYERUNKNOWN'S BATTLEGROUNDS,377843
25/04/2021 09:52,Apex Legends,194553
25/04/2021 09:52,NARAKA: BLADEPOINT Playtest,133431
25/04/2021 09:52,Grand Theft Auto V,132508
25/04/2021 09:52,Source SDK Base 2013 Multiplayer,117434
25/04/2021 09:52,Team Fortress 2,100097
25/04/2021 10:22,Counter-Strike: Global Offensive,1079332
25/04/2021 10:22,Dota 2,618386
25/04/2021 10:22,PLAYERUNKNOWN'S BATTLEGROUNDS,399077
25/04/2021 10:22,Apex Legends,206679
25/04/2021 10:22,NARAKA: BLADEPOINT Playtest,141804
25/04/2021 10:22,Grand Theft Auto V,137875
25/04/2021 10:22,Source SDK Base 2013 Multiplayer,126321
25/04/2021 10:22,Tom Clancy's Rainbow Six Siege,101517
25/04/2021 10:52,Counter-Strike: Global Offensive,1112246
25/04/2021 10:52,Dota 2,640524
25/04/2021 10:52,PLAYERUNKNOWN'S BATTLEGROUNDS,405998
25/04/2021 10:52,Apex Legends,213786
25/04/2021 10:52,NARAKA: BLADEPOINT Playtest,145262
25/04/2021 10:52,Grand Theft Auto V,141701
25/04/2021 10:52,Source SDK Base 2013 Multiplayer,135311
25/04/2021 10:52,Tom Clancy's Rainbow Six Siege,106286
25/04/2021 11:22,Counter-Strike: Global Offensive,1109111
25/04/2021 11:22,Dota 2,651553
25/04/2021 11:22,PLAYERUNKNOWN'S BATTLEGROUNDS,395705
25/04/2021 11:22,Apex Legends,213760
25/04/2021 11:22,NARAKA: BLADEPOINT Playtest,144704
25/04/2021 11:22,Source SDK Base 2013 Multiplayer,142235
25/04/2021 11:22,Grand Theft Auto V,141776
25/04/2021 11:22,Tom Clancy's Rainbow Six Siege,107126
25/04/2021 11:52,Counter-Strike: Global Offensive,1076323
25/04/2021 11:52,Dota 2,649590
25/04/2021 11:52,PLAYERUNKNOWN'S BATTLEGROUNDS,364631
25/04/2021 11:52,Apex Legends,204183
25/04/2021 11:52,Source SDK Base 2013 Multiplayer,147801
25/04/2021 11:52,Grand Theft Auto V,137962
25/04/2021 11:52,NARAKA: BLADEPOINT Playtest,135209
25/04/2021 11:52,Path of Exile,105387
25/04/2021 12:22,Counter-Strike: Global Offensive,1031438
25/04/2021 12:22,Dota 2,639544
25/04/2021 12:22,PLAYERUNKNOWN'S BATTLEGROUNDS,321041
25/04/2021 12:22,Apex Legends,185935
25/04/2021 12:22,Source SDK Base 2013 Multiplayer,151547
25/04/2021 12:22,Grand Theft Auto V,129908
25/04/2021 12:22,NARAKA: BLADEPOINT Playtest,118085
25/04/2021 12:22,Path of Exile,107864
25/04/2021 12:52,Counter-Strike: Global Offensive,1003155
25/04/2021 12:52,Dota 2,624044
25/04/2021 12:52,PLAYERUNKNOWN'S BATTLEGROUNDS,283473
25/04/2021 12:52,Apex Legends,174571
25/04/2021 12:52,Source SDK Base 2013 Multiplayer,156484
25/04/2021 12:52,Grand Theft Auto V,124111
25/04/2021 12:52,Path of Exile,110036
25/04/2021 12:52,Team Fortress 2,103884
25/04/2021 13:22,Counter-Strike: Global Offensive,970251
25/04/2021 13:22,Dota 2,597986
25/04/2021 13:22,PLAYERUNKNOWN'S BATTLEGROUNDS,237092
25/04/2021 13:22,Source SDK Base 2013 Multiplayer,160882
25/04/2021 13:22,Apex Legends,160464
25/04/2021 13:22,Grand Theft Auto V,116946
25/04/2021 13:22,Path of Exile,111572
25/04/2021 13:22,Team Fortress 2,103565
25/04/2021 13:52,Counter-Strike: Global Offensive,946658
25/04/2021 13:52,Dota 2,578692
25/04/2021 13:52,PLAYERUNKNOWN'S BATTLEGROUNDS,203138
25/04/2021 13:52,Source SDK Base 2013 Multiplayer,166003
25/04/2021 13:52,Apex Legends,151469
25/04/2021 13:52,Path of Exile,113187
25/04/2021 13:52,Grand Theft Auto V,111591
25/04/2021 13:52,Team Fortress 2,102388
25/04/2021 14:22,Counter-Strike: Global Offensive,955513
25/04/2021 14:22,Dota 2,560371
25/04/2021 14:22,PLAYERUNKNOWN'S BATTLEGROUNDS,177406
25/04/2021 14:22,Source SDK Base 2013 Multiplayer,171177
25/04/2021 14:22,Apex Legends,144710
25/04/2021 14:22,Path of Exile,114296
25/04/2021 14:22,Grand Theft Auto V,107879
25/04/2021 14:22,Team Fortress 2,102579
25/04/2021 14:52,Counter-Strike: Global Offensive,982726
25/04/2021 14:52,Dota 2,547393
25/04/2021 14:52,Source SDK Base 2013 Multiplayer,179641
25/04/2021 14:52,PLAYERUNKNOWN'S BATTLEGROUNDS,160540
25/04/2021 14:52,Apex Legends,141417
25/04/2021 14:52,Path of Exile,116220
25/04/2021 14:52,Grand Theft Auto V,105924
25/04/2021 14:52,Team Fortress 2,105635
25/04/2021 15:22,Counter-Strike: Global Offensive,990273
25/04/2021 15:22,Dota 2,533015
25/04/2021 15:22,Source SDK Base 2013 Multiplayer,184866
25/04/2021 15:22,PLAYERUNKNOWN'S BATTLEGROUNDS,147694
25/04/2021 15:22,Apex Legends,138362
25/04/2021 15:22,Path of Exile,116835
25/04/2021 15:22,Team Fortress 2,106970
25/04/2021 15:22,Grand Theft Auto V,104368
25/04/2021 15:52,Counter-Strike: Global Offensive,1006821
25/04/2021 15:52,Dota 2,520066
25/04/2021 15:52,Source SDK Base 2013 Multiplayer,189160
25/04/2021 15:52,PLAYERUNKNOWN'S BATTLEGROUNDS,137594
25/04/2021 15:52,Apex Legends,136508
25/04/2021 15:52,Path of Exile,117332
25/04/2021 15:52,Team Fortress 2,107630
25/04/2021 15:52,Grand Theft Auto V,102767
25/04/2021 16:22,Counter-Strike: Global Offensive,990688
25/04/2021 16:22,Dota 2,503812
25/04/2021 16:22,Source SDK Base 2013 Multiplayer,189414
25/04/2021 16:22,Apex Legends,133187
25/04/2021 16:22,PLAYERUNKNOWN'S BATTLEGROUNDS,128450
25/04/2021 16:22,Path of Exile,116837
25/04/2021 16:22,Team Fortress 2,107419
25/04/2021 16:22,Grand Theft Auto V,99972
25/04/2021 16:52,Counter-Strike: Global Offensive,956990
25/04/2021 16:52,Dota 2,486381
25/04/2021 16:52,Source SDK Base 2013 Multiplayer,189505
25/04/2021 16:52,Apex Legends,130001
25/04/2021 16:52,PLAYERUNKNOWN'S BATTLEGROUNDS,120105
25/04/2021 16:52,Path of Exile,115239
25/04/2021 16:52,Team Fortress 2,104560
25/04/2021 16:52,Rust,96976
25/04/2021 17:22,Counter-Strike: Global Offensive,897168
25/04/2021 17:22,Dota 2,460637
25/04/2021 17:22,Source SDK Base 2013 Multiplayer,182927
25/04/2021 17:22,Apex Legends,122921
25/04/2021 17:22,Path of Exile,111919
25/04/2021 17:22,PLAYERUNKNOWN'S BATTLEGROUNDS,108934
25/04/2021 17:22,Team Fortress 2,103067
25/04/2021 17:22,Valheim,94001
25/04/2021 17:52,Counter-Strike: Global Offensive,839537
25/04/2021 17:52,Dota 2,436939
25/04/2021 17:52,Source SDK Base 2013 Multiplayer,177000
25/04/2021 17:52,Apex Legends,117895
25/04/2021 17:52,Path of Exile,108295
25/04/2021 17:52,Team Fortress 2,101242
25/04/2021 17:52,PLAYERUNKNOWN'S BATTLEGROUNDS,100816
25/04/2021 17:52,Valheim,90888
25/04/2021 18:22,Counter-Strike: Global Offensive,760821
25/04/2021 18:22,Dota 2,406818
25/04/2021 18:22,Source SDK Base 2013 Multiplayer,165346
25/04/2021 18:22,Apex Legends,111123
25/04/2021 18:22,Path of Exile,102509
25/04/2021 18:22,Team Fortress 2,98565
25/04/2021 18:22,PLAYERUNKNOWN'S BATTLEGROUNDS,90191
25/04/2021 18:22,Rust,85693
25/04/2021 18:52,Counter-Strike: Global Offensive,677307
25/04/2021 18:52,Dota 2,373451
25/04/2021 18:52,Source SDK Base 2013 Multiplayer,153431
25/04/2021 18:52,Apex Legends,103639
25/04/2021 18:52,Team Fortress 2,97090
25/04/2021 18:52,Path of Exile,94481
25/04/2021 18:52,Rust,81023
25/04/2021 18:52,PLAYERUNKNOWN'S BATTLEGROUNDS,78675
25/04/2021 19:22,Counter-Strike: Global Offensive,620527
25/04/2021 19:22,Dota 2,350281
25/04/2021 19:22,Source SDK Base 2013 Multiplayer,142491
25/04/2021 19:22,Apex Legends,98264
25/04/2021 19:22,Team Fortress 2,96445
25/04/2021 19:22,Path of Exile,89171
25/04/2021 19:22,Rust,77510
25/04/2021 19:22,Valheim,72779
25/04/2021 19:52,Counter-Strike: Global Offensive,561265
25/04/2021 19:52,Dota 2,326344
25/04/2021 19:52,Source SDK Base 2013 Multiplayer,129916
25/04/2021 19:52,Apex Legends,93865
25/04/2021 19:52,Team Fortress 2,92248
25/04/2021 19:52,Path of Exile,83266
25/04/2021 19:52,Rust,74203
